"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2015","23 Allach - Untermenzing","996.3","31882","32","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2015","24 Feldmoching - Hasenbergl","1282","61534","48","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2015","25 Laim","512.7","55374","108","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","Stadt München","404.1","1490681","3689","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","01 Altstadt - Lehel","44.4","20806","469","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","02 Ludwigsvorstadt - Isarvorstadt","135.2","52177","386","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","03 Maxvorstadt","243.4","52575","216","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","04 Schwabing - West","422","67094","159","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","05 Au - Haidhausen","337.5","60756","180","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","06 Sendling","631.6","40422","64","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","07 Sendling - Westpark","843.1","56485","67","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","08 Schwanthalerhöhe","813.1","30083","37","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","09 Neuhausen - Nymphenburg","303.8","97521","321","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","10 Moosach","752.2","52657","70","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","11 Milbertshofen - Am Hart","899.6","74667","83","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","12 Schwabing - Freimann","375.9","71802","191","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","13 Bogenhausen","315.4","83900","266","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","14 Berg am Laim","1158.5","44022","38","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","15 Trudering - Riem","872.6","68063","78","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","16 Ramersdorf - Perlach","769.9","110099","143","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","17 Obergiesing - Fasangarten","651.2","52743","81","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","18 Untergiesing - Harlaching","437.1","52452","120","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","464","91412","197","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","20 Hadern","744.4","49874","67","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","21 Pasing - Obermenzing","319.5","71880","225","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","22 Aubing - Lochhausen - Langwied","952.4","42859","45","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","23 Allach - Untermenzing","1081.1","31353","29","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","24 Feldmoching - Hasenbergl","1181.6","60262","51","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2014","25 Laim","516.2","54714","106","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","Stadt München","394.1","1464962","3717","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","01 Altstadt - Lehel","35.6","20422","574","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","02 Ludwigsvorstadt - Isarvorstadt","183.4","50620","276","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","03 Maxvorstadt","206.6","51642","250","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","04 Schwabing - West","454.4","65892","145","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","05 Au - Haidhausen","375.8","59752","159","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","06 Sendling","475.6","39953","84","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","07 Sendling - Westpark","826.9","55405","67","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","08 Schwanthalerhöhe","741.6","29663","40","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","09 Neuhausen - Nymphenburg","296.9","95906","323","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","10 Moosach","706","51537","73","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","11 Milbertshofen - Am Hart","1314.6","73617","56","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","12 Schwabing - Freimann","286.7","69676","243","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","13 Bogenhausen","299.8","82138","274","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","14 Berg am Laim","1076.7","43068","40","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","15 Trudering - Riem","870.3","67009","77","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","16 Ramersdorf - Perlach","741.4","108244","146","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","17 Obergiesing - Fasangarten","620.5","51499","83","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","18 Untergiesing - Harlaching","440.1","51937","118","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","504.4","90790","180","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","20 Hadern","889.9","48945","55","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","21 Pasing - Obermenzing","313.2","70783","226","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","22 Aubing - Lochhausen - Langwied","940.1","42305","45","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","23 Allach - Untermenzing","1024.6","30737","30","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","24 Feldmoching - Hasenbergl","1291.1","59391","46","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2013","25 Laim","505","54030","107","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","Stadt München","392","1439474","3672","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","01 Altstadt - Lehel","37.6","20048","533","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","02 Ludwigsvorstadt - Isarvorstadt","189.5","49657","262","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","03 Maxvorstadt","201.9","50877","252","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","04 Schwabing - West","440.6","64770","147","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","05 Au - Haidhausen","334.6","58881","176","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","06 Sendling","434.8","39567","91","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","07 Sendling - Westpark","727.4","54552","75","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","08 Schwanthalerhöhe","700.1","29402","42","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","09 Neuhausen - Nymphenburg","287.4","94257","328","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","10 Moosach","707.8","50253","71","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","11 Milbertshofen - Am Hart","1294.8","72506","56","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","12 Schwabing - Freimann","279.7","68530","245","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","13 Bogenhausen","307.3","80816","263","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","14 Berg am Laim","1057.8","42313","40","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","15 Trudering - Riem","927.7","65869","71","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","16 Ramersdorf - Perlach","788","107164","136","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","17 Obergiesing - Fasangarten","575.3","51201","89","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","18 Untergiesing - Harlaching","445","51180","115","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","528.9","87271","165","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","20 Hadern","887.9","47949","54","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","21 Pasing - Obermenzing","292.4","69295","237","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","22 Aubing - Lochhausen - Langwied","934.5","41116","44","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","23 Allach - Untermenzing","1048","30393","29","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","24 Feldmoching - Hasenbergl","1294.3","58245","45","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2012","25 Laim","503.4","53359","106","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","Stadt München","385.5","1410741","3660","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","01 Altstadt - Lehel","36.6","19707","539","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","02 Ludwigsvorstadt - Isarvorstadt","178.6","48231","270","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","03 Maxvorstadt","191.1","49498","259","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","04 Schwabing - West","416","63644","153","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","05 Au - Haidhausen","333.1","57297","172","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","06 Sendling","448.3","39002","87","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","07 Sendling - Westpark","665.9","53271","80","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","08 Schwanthalerhöhe","699.5","28678","41","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","09 Neuhausen - Nymphenburg","295.3","92139","312","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","10 Moosach","695.6","49384","71","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","11 Milbertshofen - Am Hart","1281.3","70470","55","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","12 Schwabing - Freimann","274.5","66706","243","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
"Ärztedichte","alle Ärzte (ohne psychol. Psychotherapie)","2011","13 Bogenhausen","311.7","79175","254","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne psychol. Psychotherapie)"
